altitude_m,ambient_temp_c,pressure_kpa,load_current_a,vibration_g,operating_hours,internal_temp_c,dielectric_margin,health_status
4680.4,-2.2,56.37,35.99,1.68,1509.6,159.6,12.26,2
4273.7,-20.4,59.47,14.2,0.17,1482.7,22.4,24.57,1
5764.8,-39.3,48.72,43.38,4.23,1812.1,186.8,9.13,2
4910.4,8.6,54.67,44.89,4.71,3117.2,232.5,9.96,2
5320.9,-1.7,51.74,11.32,3.31,1161.8,31.8,24.27,1
2192.2,-6.6,77.62,8.26,1.23,4602.5,11.0,42.5,0
1564.6,32.5,83.89,48.83,1.33,2878.8,235.9,14.26,2
5003.7,2.8,53.99,43.68,2.39,4600.9,219.7,10.06,2
5341.0,24.8,51.6,44.88,4.5,241.6,255.1,9.4,2
6443.0,-29.5,44.38,44.55,0.83,1719.6,216.3,8.14,2
2975.7,2.7,70.33,28.0,4.15,123.8,104.7,18.51,1
2732.1,25.1,72.53,33.03,1.53,1368.5,151.6,16.86,2
5158.5,3.7,52.89,28.18,4.06,4311.4,122.3,13.85,2
2544.8,13.9,74.26,4.46,4.61,192.7,21.4,51.36,1
6084.5,-12.1,46.64,37.78,2.19,2186.4,178.4,9.76,2
5650.5,-33.1,49.49,26.26,1.89,596.7,78.0,13.65,2
3074.0,-5.7,69.45,33.09,4.03,2090.0,124.0,16.12,2
5005.2,-10.4,53.98,26.13,2.69,4195.9,95.2,14.94,2
5027.3,25.0,53.82,25.61,3.45,3119.1,127.9,15.12,2
1118.7,-21.7,88.59,10.25,3.15,3686.4,0.5,43.76,0
5915.3,32.5,47.73,15.38,0.85,1752.0,86.0,18.81,1
3531.5,31.9,65.5,9.62,4.24,4722.5,55.6,33.37,1
5458.7,-21.4,50.79,11.39,1.06,3549.2,12.6,23.74,1
2420.3,-13.9,75.43,48.7,4.67,2114.8,199.8,12.85,2
5873.1,27.2,48.01,9.35,1.33,2138.1,53.7,24.81,1
2835.2,32.5,71.59,14.92,3.7,4594.2,74.4,28.72,1
565.0,-6.7,94.72,30.35,1.49,2886.3,91.6,23.48,1
5932.3,-15.9,47.62,31.29,1.66,3534.8,128.8,11.53,2
1047.7,-0.5,89.36,9.39,1.62,2091.0,19.1,46.08,0
2415.9,11.6,75.48,40.1,3.76,1126.2,174.3,15.07,2
6200.4,-19.5,45.9,39.69,2.83,3620.6,186.2,9.24,2
6203.6,15.2,45.88,13.39,4.43,3043.0,60.2,19.61,1
3940.6,-36.1,62.12,15.86,1.61,2511.7,12.8,24.02,2
4291.0,-36.3,59.34,47.02,3.49,3123.9,193.1,10.41,2
3190.7,-11.0,68.43,41.63,3.79,1049.3,169.1,13.25,2
2259.3,-13.5,76.97,35.49,0.84,3971.8,122.3,16.92,2
2472.0,-16.3,74.95,5.95,2.06,4741.3,-5.0,47.0,0
4535.1,-3.2,57.46,22.08,2.47,4456.6,77.7,17.91,2
5014.2,-15.9,53.92,28.85,1.84,1614.0,105.5,13.88,2
5249.5,-25.6,52.24,11.0,1.68,2036.0,6.4,24.88,1
5237.7,-16.8,52.33,23.51,3.46,4043.9,75.8,15.61,2
1047.2,33.1,89.36,30.85,1.16,2979.6,136.7,21.88,2
3466.5,-9.2,66.05,17.71,3.58,2744.1,46.3,23.83,1
845.4,-6.6,91.57,39.49,4.68,4633.9,137.9,18.51,2
3797.2,3.2,63.29,42.34,2.87,2684.8,195.0,12.09,2
3149.2,33.8,68.79,17.53,3.1,2579.5,87.3,24.98,1
5826.2,-21.9,48.32,42.26,0.44,219.7,197.0,9.25,2
2605.5,11.1,73.7,6.97,4.34,356.4,25.3,43.42,1
1202.4,13.7,87.69,42.21,1.5,47.0,175.9,16.8,2
1358.0,5.5,86.04,9.33,3.11,4567.1,25.3,44.51,0
5069.1,-33.4,53.52,5.98,4.9,2047.8,-19.9,33.49,2
4209.3,10.8,59.98,32.81,3.02,2348.1,148.6,14.01,2
1106.7,-35.2,88.72,24.65,3.65,4228.5,40.8,25.6,2
1004.6,4.7,89.82,45.58,2.28,3050.1,183.2,16.16,2
4705.8,15.5,56.18,19.43,0.4,3051.4,83.9,19.09,1
936.6,-24.2,90.57,15.78,4.01,1489.7,16.1,35.13,1
5431.2,23.1,50.98,26.04,0.27,4171.2,131.3,14.15,2
4737.5,-37.7,55.94,23.89,3.53,837.5,53.8,16.51,2
988.1,23.3,90.0,18.53,0.21,275.2,73.9,31.54,0
1009.0,-5.5,89.78,35.3,4.33,966.1,119.3,19.82,2
6419.8,-23.7,44.53,38.46,0.87,1346.0,176.1,9.19,2
2745.6,-30.0,72.41,42.94,2.62,1418.7,152.9,13.68,2
2723.9,31.5,72.61,48.7,3.03,3355.9,249.3,12.37,2
5376.8,-34.6,51.35,14.8,2.34,1096.9,14.3,20.71,2
6183.5,-25.1,46.01,36.37,1.77,3386.5,156.7,9.92,2
6416.0,-13.9,44.55,20.92,2.39,464.7,71.3,14.41,2
5020.3,6.5,53.87,34.5,1.63,744.5,162.5,12.11,2
2757.6,0.9,72.3,24.85,2.25,2549.0,85.9,20.75,1
1001.0,-30.6,89.86,49.7,1.86,4610.3,170.8,15.05,2
5162.9,-18.3,52.85,36.99,2.87,4299.2,155.4,11.25,2
3850.4,-22.1,62.85,47.72,1.27,4844.1,205.4,10.89,2
3045.3,-24.0,69.71,42.08,4.94,3255.9,157.1,13.38,2
5938.1,-9.2,47.58,45.34,2.55,3382.3,234.2,8.6,2
1167.2,12.8,88.07,41.09,1.05,3128.9,168.7,17.24,2
3455.8,-23.7,66.14,24.04,2.44,3117.9,61.2,19.43,1
568.1,-12.5,94.68,14.09,4.35,744.1,21.1,39.31,1
3312.0,-10.7,67.37,19.78,0.21,2723.3,53.3,22.63,1
837.8,33.2,91.66,2.97,3.43,1936.5,37.1,70.66,0
1212.9,31.6,87.58,27.15,2.79,2218.3,119.1,23.57,2
1205.2,20.0,87.66,26.24,0.93,2622.8,103.4,24.19,1
4395.3,-21.9,58.53,27.21,4.11,650.7,85.5,15.73,2
4976.3,-34.9,54.19,48.75,1.91,1803.8,217.6,9.22,2
4000.2,-16.2,61.64,45.75,1.54,326.6,200.3,11.06,2
6273.0,-20.0,45.44,9.76,4.16,4898.5,9.0,22.99,1
2749.2,-2.1,72.37,19.71,3.23,601.5,59.4,24.36,1
2214.3,18.3,77.4,22.35,4.5,1300.0,89.2,23.93,1
5711.6,24.4,49.08,19.31,3.19,4457.6,96.9,16.75,2
1841.6,23.4,81.07,40.33,3.73,2418.7,181.6,16.11,2
6279.3,-13.0,45.4,27.15,4.2,686.8,108.5,12.22,2
572.9,11.5,94.63,29.46,0.37,1927.3,105.9,23.98,2
6319.3,-16.5,45.15,42.94,3.9,588.2,215.0,8.53,2
759.0,-35.4,92.53,40.68,3.11,1009.1,114.5,18.26,2
5846.9,12.6,48.18,8.35,0.44,269.6,35.2,26.26,0
3666.2,-39.3,64.37,36.27,2.59,2196.8,113.8,13.91,2
6457.8,-9.3,44.29,22.9,0.5,4035.1,87.6,13.46,2
942.8,-15.3,90.5,16.14,3.71,2934.0,26.3,34.62,1
3823.1,12.0,63.07,4.4,2.78,3035.7,20.1,43.8,0
6315.8,17.5,45.17,25.39,4.77,1010.9,128.4,12.77,2
3638.6,-17.2,64.6,19.06,1.0,1726.0,44.9,22.23,1
4276.4,20.9,59.45,14.07,3.07,4227.8,63.2,24.7,1
4674.5,-18.0,56.41,35.34,1.14,448.4,139.8,12.44,2
3227.2,-6.5,68.11,38.94,3.11,4291.1,157.8,13.92,2
4265.3,14.5,59.54,13.75,3.64,2423.6,55.5,25.07,1
4005.9,12.0,61.59,4.37,3.64,4187.4,20.1,42.85,0
5906.9,34.1,47.79,42.74,4.09,1596.9,257.7,9.06,2
772.7,-23.1,92.38,2.48,4.28,1700.8,-20.1,74.03,1
2185.8,9.7,77.68,46.98,0.48,3760.5,209.9,13.63,2
6202.5,5.7,45.89,32.13,1.78,3927.1,158.7,10.89,2
5841.6,28.6,48.21,17.45,3.47,1155.9,92.1,17.57,2
3233.9,-28.3,68.05,13.83,2.54,4864.6,10.3,28.55,1
4220.8,16.4,59.89,2.43,1.03,431.6,20.0,48.17,0
2164.3,2.6,77.89,13.3,2.81,351.8,36.8,33.42,0
1628.7,-19.4,83.23,8.61,2.1,2981.6,-1.4,44.72,0
3282.2,-4.4,67.63,31.38,2.01,3616.5,117.6,16.34,2
2620.1,-15.0,73.56,9.99,4.07,4804.8,8.6,36.79,1
4001.9,3.4,61.62,27.37,2.1,2030.7,109.0,16.49,2
966.4,26.7,90.24,30.33,0.23,136.2,127.3,22.38,2
6346.4,2.7,44.98,16.31,0.38,3018.5,62.5,17.1,2
6417.3,7.4,44.54,3.68,4.3,1455.6,14.9,32.55,1
4689.0,-1.1,56.3,3.79,4.81,2170.4,5.8,40.83,1
3716.6,-36.2,63.95,3.26,3.47,2447.5,-30.9,48.21,2
2357.2,-22.5,76.03,37.48,1.89,331.9,124.9,16.01,2
5382.8,-3.1,51.31,17.26,4.7,2435.0,57.6,18.82,1
4608.4,-16.7,56.91,40.22,3.35,2137.3,171.5,11.33,1
1475.7,-26.4,84.81,22.72,4.24,3565.6,42.9,25.92,1
5965.6,-2.2,47.4,23.74,3.85,3231.9,96.4,14.05,2
5435.2,-15.8,50.95,26.62,1.96,934.2,95.8,13.91,2
6198.8,-20.6,45.91,36.23,2.45,1038.6,160.3,9.93,2
4854.3,-5.2,55.08,15.13,1.01,1262.5,43.5,21.92,1
4180.5,-30.0,60.2,7.84,1.53,903.0,-11.5,33.75,2
3009.5,29.6,70.02,28.69,3.91,3289.5,135.3,18.1,2
6096.4,25.1,46.56,17.69,4.48,4972.2,91.0,16.81,2
5696.4,13.1,49.18,23.24,3.65,3264.0,107.0,14.8,2
771.3,-32.0,92.4,33.05,2.38,3037.3,80.2,21.46,2
658.2,18.2,93.66,25.72,0.52,2055.5,96.6,26.22,1
2758.8,20.6,72.29,31.77,0.38,1569.8,140.6,17.3,2
5363.3,17.6,51.45,28.12,1.93,4556.3,137.5,13.5,2
6423.7,-31.5,44.5,37.51,2.37,4845.3,161.5,9.37,2
1402.5,8.3,85.57,35.88,3.08,2488.9,139.1,18.65,2
4064.8,22.6,61.12,27.64,0.13,1458.1,130.0,16.24,2
2785.3,3.3,72.04,34.59,4.95,3852.9,138.7,16.16,2
6319.5,8.5,45.15,43.93,1.88,671.0,247.5,8.37,2
5552.7,-5.6,50.15,22.75,4.26,3830.3,84.7,15.31,2
5530.0,-0.3,50.3,21.81,2.72,4096.6,84.6,15.81,2
3312.2,-37.4,67.37,38.68,0.74,633.3,126.4,13.84,2
2988.9,7.9,70.21,29.96,4.01,4884.5,120.1,17.57,2
2140.4,-33.9,78.12,5.41,3.58,4927.7,-24.2,50.7,2
838.3,-7.4,91.65,44.82,2.68,4684.2,165.2,16.72,2
5688.3,-18.1,49.23,3.48,2.62,2485.2,-11.5,36.53,0
5377.4,0.9,51.35,37.92,0.53,1237.9,183.4,10.72,2
6498.3,-30.0,44.05,38.42,3.31,2914.2,170.6,9.1,2
6479.8,11.9,44.16,47.75,4.57,2105.5,283.5,7.65,2
3832.6,19.6,63.0,4.6,0.56,1037.7,28.2,43.15,0
5113.9,-27.7,53.2,30.65,1.39,2124.1,105.3,13.09,2
6168.6,-32.2,46.1,22.54,4.52,3322.8,60.7,14.17,2
5597.9,-29.1,49.84,17.87,1.49,363.9,35.5,17.88,2
1984.1,25.8,79.65,6.34,3.3,1673.8,37.7,48.76,0
3203.3,-0.4,68.32,29.01,2.72,98.8,108.3,17.51,2
1275.0,-5.0,86.92,24.99,3.02,3750.0,73.3,24.84,1
6224.3,-32.0,45.75,7.02,2.14,3207.0,-13.8,26.88,2
4137.0,8.7,60.55,31.4,1.57,322.7,137.7,14.63,2
1871.9,25.1,80.77,37.42,0.34,4824.0,167.9,17.03,2
4530.2,22.1,57.5,38.83,3.75,122.9,200.3,11.78,2
4208.8,7.0,59.98,45.46,3.76,2953.9,224.5,10.82,2
2649.0,-34.4,73.3,21.65,3.39,3884.1,35.3,23.15,2
1181.3,-31.6,87.92,47.75,3.25,3941.6,160.9,15.22,2
4529.4,-36.3,57.5,43.54,1.29,181.1,172.9,10.74,2
3621.8,-20.7,64.74,16.23,0.21,4533.0,28.8,24.68,1
5133.9,-29.8,53.06,9.65,4.06,4593.1,-3.4,27.01,1
3621.0,-20.5,64.75,22.9,2.51,2811.3,59.7,19.68,1
5613.1,-11.1,49.74,21.29,1.6,2415.6,71.5,15.9,2
3811.4,30.7,63.17,29.63,0.6,233.9,147.2,15.94,2
3865.6,5.8,62.73,30.0,0.41,2814.2,124.7,15.68,2
5759.9,22.6,48.76,38.0,1.81,2052.8,210.4,10.16,2
2920.9,13.3,70.82,26.47,4.04,3866.3,107.2,19.42,2
1304.1,-31.6,86.61,7.03,4.6,2025.4,-18.3,50.85,2
672.7,15.2,93.5,43.2,4.49,3421.1,177.4,17.58,2
5030.8,-19.4,53.8,16.87,4.61,516.0,38.0,20.02,1
4221.9,7.9,59.88,48.62,4.55,673.4,247.2,10.21,2
4724.5,-14.4,56.04,7.66,2.68,707.2,4.2,31.74,0
1777.8,34.8,81.71,48.0,1.18,237.2,236.0,14.09,2
1318.2,-20.2,86.46,6.37,4.01,2711.2,-8.7,52.82,1
587.3,-19.1,94.47,13.09,1.15,3971.9,11.3,40.91,0
2603.5,29.8,73.72,4.24,1.41,3056.0,36.9,51.78,0
4039.5,-38.2,61.32,35.85,1.24,2879.0,116.1,13.38,2
2853.5,12.3,71.42,42.81,2.62,3406.3,195.6,13.52,2
3124.8,14.4,69.0,22.84,1.68,1704.8,91.8,21.01,1
5925.0,22.7,47.67,46.57,0.86,1816.2,275.2,8.43,2
2589.5,33.1,73.85,30.33,2.32,1578.2,144.4,18.31,2
3583.9,33.2,65.06,32.24,4.38,3563.4,162.3,15.4,2
5201.9,-35.1,52.58,42.58,2.9,816.6,176.9,10.0,2
2879.3,21.6,71.19,16.25,4.4,75.0,68.9,27.12,1
4232.5,8.5,59.8,19.0,1.06,2985.0,72.7,20.62,1
5674.2,8.6,49.33,45.49,0.92,4712.5,248.7,8.89,2
6197.1,-30.4,45.92,45.25,2.92,3050.9,216.7,8.31,2
1382.4,8.8,85.78,48.87,2.37,3916.8,210.1,14.57,2
6059.5,33.7,46.8,45.29,3.33,3367.2,278.7,8.46,2
3452.7,28.4,66.17,8.11,3.99,2492.2,46.9,36.53,1
2049.5,-7.1,79.01,41.54,3.78,3594.8,160.0,15.33,2
3254.8,-37.0,67.87,21.67,4.72,4122.3,35.5,21.43,2
6380.2,-12.8,44.77,49.56,2.05,1131.4,271.4,7.52,2
3455.7,22.0,66.14,24.67,1.11,1687.3,110.0,19.08,2
2472.5,12.6,74.94,28.58,2.8,1126.4,114.3,19.42,2
4300.4,-5.5,59.27,27.43,0.64,2266.3,102.4,15.83,2
1940.9,-35.9,80.08,17.44,1.52,4426.5,13.4,29.18,2
955.2,-8.0,90.36,5.6,1.12,1732.6,1.5,57.92,0
1273.3,-4.8,86.94,44.99,2.04,1878.6,173.3,15.81,2
1268.3,29.6,86.99,40.53,0.64,4303.2,183.5,17.22,2
1411.4,8.1,85.48,8.7,0.26,2581.7,26.1,45.72,0
1333.0,-16.6,86.3,39.28,3.32,2681.9,131.2,17.51,2
4345.2,-0.6,58.92,32.04,3.09,4305.4,133.9,14.01,2
1591.3,-35.0,83.61,21.64,3.57,2457.7,30.1,26.43,2
2574.0,32.9,73.99,14.19,3.34,3411.0,71.3,30.58,0
5880.7,-13.0,47.96,43.27,0.66,437.4,214.1,9.0,2
3343.8,-4.2,67.1,35.61,1.53,901.4,142.0,14.71,2
4505.3,-13.4,57.69,28.29,0.73,2027.8,100.9,15.07,2
1533.9,11.2,84.2,31.26,4.23,2479.2,119.9,20.41,2
1653.7,9.7,82.97,6.37,3.76,4829.0,21.5,50.68,0
745.2,13.6,92.69,24.75,1.09,4853.6,88.4,26.67,1
1513.6,-19.9,84.41,11.3,1.77,4257.5,6.2,39.64,0
2171.5,-16.3,77.82,12.0,4.84,1584.8,13.3,35.37,1
1562.1,-30.6,83.91,33.74,3.01,4820.5,90.6,19.18,2
1032.2,9.2,89.52,45.74,4.03,3449.8,188.8,16.06,2
1223.8,-37.0,87.46,21.38,1.4,1970.8,25.7,27.87,2
3264.7,4.8,67.78,11.97,1.13,3511.4,36.4,30.85,0
1738.0,25.2,82.12,33.14,3.94,92.4,144.7,19.03,2
2685.6,26.8,72.96,43.82,3.46,739.3,214.2,13.56,2
3520.5,-6.3,65.59,37.92,3.44,4150.1,155.1,13.69,2
4642.4,-5.6,56.65,43.7,2.81,3231.4,206.3,10.55,2
735.9,-34.2,92.79,27.75,2.86,1827.3,53.4,24.58,2
5296.5,10.3,51.91,38.09,3.7,2508.3,192.9,10.8,2
4267.4,21.6,59.52,8.72,1.42,4526.7,43.2,31.79,0
990.6,-21.7,89.98,18.72,1.83,3161.6,29.6,31.33,0
5741.5,-8.4,48.88,20.7,4.37,1996.8,71.7,15.92,2
6025.2,22.9,47.02,26.54,1.61,610.4,138.6,12.87,2
866.5,25.8,91.34,46.6,2.78,1475.8,208.3,16.14,2
2161.3,-21.8,77.92,43.97,3.54,4891.9,160.4,14.44,2
5337.2,1.3,51.63,8.46,5.0,2192.4,23.6,27.97,1
4989.6,-25.6,54.1,10.29,2.23,2364.5,3.1,26.66,1
1607.1,-32.4,83.45,19.17,2.2,2498.0,22.7,28.61,2
1756.1,28.3,81.93,15.96,4.23,4421.7,71.3,31.57,1
2722.8,21.5,72.62,31.51,4.05,3023.6,139.9,17.49,2
3407.1,17.0,66.55,45.33,3.68,3471.4,222.8,12.03,2
4209.5,-36.3,59.98,48.19,2.37,1953.2,199.8,10.31,2
2713.5,23.3,72.7,33.37,1.69,155.1,151.5,16.76,2
3275.2,-7.1,67.69,42.23,3.08,4655.6,177.6,12.96,2
4984.8,-14.3,54.13,27.21,4.39,4746.1,97.3,14.55,2
720.1,1.0,92.97,12.0,4.43,4746.3,28.1,42.26,1
2014.6,-33.1,79.35,27.19,0.63,4719.0,58.9,21.34,2
4780.1,16.7,55.63,28.64,2.2,4078.1,135.1,14.39,2
5871.2,3.7,48.02,37.64,2.38,3426.1,190.4,10.08,2
3570.1,-26.0,65.17,12.55,4.89,4224.1,8.4,28.9,1
3692.7,-25.9,64.15,19.68,3.42,3006.7,39.3,21.61,1
1143.0,-26.2,88.33,19.47,2.1,680.5,28.5,29.97,1
3184.5,-35.7,68.48,48.05,0.23,1962.2,184.4,11.8,2
3695.7,4.1,64.12,23.31,2.87,4856.8,86.7,19.25,1
1954.8,23.0,79.94,38.24,0.57,1762.2,171.0,16.57,2
2115.5,-38.7,78.36,38.04,4.19,4340.5,109.6,16.31,2
2763.7,-36.3,72.24,14.75,3.79,475.1,4.7,29.19,2
620.4,3.0,94.09,29.45,2.36,1677.6,97.6,23.85,1
2432.5,21.5,75.32,44.93,2.2,1761.3,212.4,13.71,2
1768.7,-15.5,81.81,24.81,4.5,267.5,64.3,23.5,1
2465.0,-13.8,75.01,47.37,1.51,604.3,192.3,13.08,2
1218.6,4.7,87.52,12.29,1.32,973.9,33.6,39.26,0
5843.2,-19.4,48.2,5.56,4.7,4190.7,-6.6,30.98,1
4061.6,-38.0,61.15,44.79,4.07,326.4,173.1,11.16,2
4574.6,15.1,57.16,42.69,4.12,1500.5,219.2,10.85,2
5235.0,6.9,52.34,49.64,1.06,60.8,270.4,8.78,2
3490.7,3.6,65.84,34.61,0.8,3481.2,145.3,14.76,2
1021.5,15.6,89.64,46.96,0.23,3105.3,201.9,15.74,2
3722.6,10.6,63.9,41.69,1.26,3228.5,197.4,12.36,2
4021.0,-24.6,61.47,42.53,3.89,1878.2,171.2,11.7,2
4972.6,-13.6,54.22,29.32,1.28,1049.3,110.3,13.79,2
3090.0,-30.5,69.31,20.35,3.67,3604.4,35.2,22.83,2
1265.5,-30.3,87.02,46.86,1.33,4057.5,158.2,15.3,2
2202.7,10.7,77.52,22.74,2.04,701.6,83.3,23.67,1
2678.5,24.4,73.02,27.86,4.92,2439.3,123.8,19.29,2
4375.5,32.2,58.68,23.41,1.3,1251.1,119.1,17.56,2
3924.7,7.1,62.25,29.11,1.94,848.9,121.6,15.92,2
2636.6,-26.2,73.41,24.58,1.58,3674.3,57.0,21.23,1
6419.1,-32.1,44.53,4.3,0.64,2695.1,-22.8,31.14,2
4134.6,21.0,60.57,44.34,2.5,1088.8,230.0,11.15,2
1923.4,3.4,80.25,23.33,1.96,1556.9,77.3,24.08,1
1110.7,6.4,88.67,30.27,3.5,4833.6,107.6,22.02,2
1417.2,18.6,85.42,8.68,4.11,4244.9,36.6,45.73,1
1975.7,12.7,79.73,2.16,2.77,4400.9,15.4,65.56,0
1464.1,22.6,84.93,13.77,0.26,2305.5,56.9,35.72,0
1619.4,-35.8,83.32,35.82,3.13,3122.8,96.4,18.19,2
2210.6,16.1,77.44,6.76,0.37,1890.1,29.4,46.2,0
1540.2,23.8,84.14,45.63,3.12,397.8,208.5,15.13,2
5880.6,-18.5,47.96,12.32,3.46,2011.3,20.6,21.49,1
981.4,8.0,90.08,11.82,1.07,2974.0,35.0,41.28,0
3647.1,-16.4,64.53,10.71,4.11,1442.8,11.3,31.15,1
2962.4,31.8,70.44,2.67,4.56,4241.3,35.6,55.59,1
6394.3,-37.5,44.69,39.05,4.08,764.0,166.2,9.11,2
1172.2,3.5,88.01,44.0,1.6,1842.0,175.1,16.3,2
2887.1,-27.5,71.12,31.48,2.97,633.3,91.9,17.15,2
6316.8,13.4,45.17,11.03,4.58,2030.1,48.0,21.47,1
5693.0,-26.8,49.2,15.69,1.67,207.9,27.4,19.15,1
5402.4,-22.3,51.18,24.84,4.12,1370.0,78.7,14.69,2
2047.4,-2.9,79.03,47.81,0.15,2009.7,200.5,13.67,2
1525.3,28.6,84.29,13.87,0.12,2396.0,63.5,35.31,0
4511.9,-24.1,57.64,37.12,3.82,2723.0,143.0,12.23,2
6076.3,-29.2,46.69,23.09,3.83,1382.2,66.4,14.11,2
3840.6,16.9,62.93,16.3,3.97,2620.0,67.4,23.93,1
3929.7,-2.5,62.21,23.88,4.66,2549.9,84.3,18.36,1
2179.9,28.4,77.74,5.42,0.68,1587.7,38.1,50.42,0
5117.0,-29.0,53.18,40.34,1.24,4152.7,166.5,10.56,2
1622.3,8.4,83.3,13.68,4.53,2732.7,42.8,35.18,1
2442.1,-22.5,75.23,36.82,0.97,1668.0,122.1,16.07,2
3052.6,-28.2,69.64,5.28,3.44,4737.2,-18.3,45.57,0
3545.7,11.3,65.38,47.84,2.7,4227.1,235.1,11.3,2
1954.5,4.5,79.95,11.26,0.51,4913.1,31.3,37.6,0
1189.0,16.6,87.83,44.37,1.5,3464.2,190.4,16.15,2
4163.7,-16.8,60.34,40.85,2.65,1897.3,170.0,11.86,2
2231.8,-6.4,77.23,48.46,4.28,1411.5,203.3,13.21,2
3987.4,-9.6,61.74,24.94,3.57,3320.0,82.9,17.67,2
1426.2,33.8,85.32,36.92,3.15,4904.3,170.1,18.19,2
3386.8,-18.1,66.73,19.79,2.53,3137.3,46.3,22.4,1
3695.5,-17.9,64.13,10.85,1.56,4409.3,10.4,30.76,0
810.9,-13.4,91.95,23.27,0.68,1652.2,55.4,27.64,1
2519.6,2.3,74.5,9.96,2.1,2040.7,25.6,37.33,0
1306.5,-21.1,86.58,49.14,0.24,4532.3,180.9,14.64,2
880.2,28.6,91.19,6.62,1.13,3786.8,40.5,54.87,0
6439.8,-20.1,44.4,30.28,2.22,4907.2,123.1,11.02,2
2434.1,27.2,75.3,32.07,2.15,3876.1,146.3,17.9,2
5359.2,-32.2,51.48,27.83,0.32,2248.1,85.9,13.61,2
2027.8,9.2,79.22,33.78,2.99,2660.0,134.2,18.09,2
4589.0,28.0,57.05,7.58,2.79,4503.6,46.2,32.46,0
5061.4,-27.3,53.58,28.64,0.48,2762.7,93.2,13.87,2
4073.8,32.6,61.05,15.79,4.72,1284.4,81.7,23.68,1
3329.5,-6.0,67.22,47.13,0.59,2183.7,210.1,11.77,2
2971.0,30.9,70.37,38.58,4.29,2586.4,190.6,14.48,2
2593.2,10.8,73.81,48.68,0.1,492.6,226.6,12.58,2
6077.2,-17.4,46.68,3.8,4.42,3721.4,-9.7,33.82,1
5483.7,-25.9,50.62,15.69,0.2,555.7,27.5,19.71,1
6290.2,-17.2,45.33,11.38,3.81,2030.5,18.8,21.2,1
1245.8,-33.0,87.23,2.54,1.87,4025.1,-29.9,69.58,2
4885.2,-29.2,54.85,13.63,3.72,2343.2,12.9,23.21,1
6130.0,-32.2,46.35,34.58,2.07,4211.7,136.6,10.4,2
1587.4,-8.3,83.65,13.09,0.45,1716.0,24.0,36.23,0
899.0,19.7,90.98,26.43,3.86,4788.6,102.4,24.97,1
4946.7,-29.4,54.41,44.62,0.45,1055.2,193.1,9.96,2
3946.8,-30.2,62.07,35.3,4.62,200.9,119.9,13.7,2
5551.0,8.3,50.16,20.94,0.35,4363.4,88.6,16.21,2
1338.6,-25.2,86.24,19.88,2.45,3763.5,31.8,28.86,1
5271.6,-32.7,52.09,23.88,3.64,1167.6,62.1,15.38,2
1709.8,-27.5,82.4,10.5,2.03,4923.9,-3.6,40.2,0
1481.9,29.3,84.74,32.43,1.16,2516.4,143.4,19.97,1
1485.6,21.6,84.71,19.48,3.82,4755.8,77.5,28.73,1
5387.4,-13.4,51.28,42.91,3.94,2530.1,203.6,9.69,2
4491.2,9.2,57.8,38.31,4.62,2364.7,183.7,11.96,2
3638.4,0.3,64.6,31.3,1.94,2251.2,124.7,15.64,2
2653.0,10.8,73.26,19.48,2.58,1681.0,70.9,24.85,2
5763.2,11.2,48.73,12.08,1.88,2673.2,48.9,22.07,1
2854.7,7.2,71.41,39.26,1.36,2268.2,169.5,14.5,2
5399.6,-20.0,51.2,25.35,3.78,193.4,83.9,14.48,2
3134.8,-37.1,68.91,12.79,1.76,1309.6,-2.7,30.24,2
2761.7,-5.8,72.26,11.37,2.2,1073.5,22.6,33.82,0
3276.1,26.8,67.68,9.94,2.08,4338.5,51.2,33.94,0
2308.3,2.7,76.5,39.3,3.59,2998.4,159.9,15.52,2
4985.7,22.4,54.12,12.99,4.6,3820.8,62.1,23.54,1
3516.3,34.4,65.63,27.28,3.37,4784.6,136.1,17.6,2
1893.3,-27.7,80.55,23.67,2.41,3223.8,47.6,23.92,1
5897.4,11.9,47.85,29.82,3.92,4913.2,146.9,12.02,2
2803.3,10.6,71.88,44.1,3.24,1565.7,201.1,13.29,2
3761.3,33.5,63.58,43.65,0.4,939.5,233.2,11.85,2
5938.8,33.9,47.58,23.65,0.57,2022.5,131.8,14.14,2
4245.4,11.5,59.69,2.74,0.29,2359.3,15.8,46.86,0
1201.4,-21.7,87.7,22.47,2.34,4477.9,45.4,27.01,1
6139.0,19.9,46.29,31.1,4.15,2804.1,165.4,11.26,2
4266.2,-32.0,59.53,28.77,1.63,1468.0,83.1,15.35,2
2509.4,18.6,74.59,33.26,1.98,3715.7,144.6,17.24,2
1335.6,28.3,86.28,9.4,4.56,2534.1,48.2,44.48,1
5264.2,-11.3,52.14,33.03,4.2,819.0,138.0,12.12,2
4220.4,7.3,59.89,10.77,3.36,2888.3,36.3,28.84,1
3700.8,-7.7,64.08,38.03,1.41,4557.9,156.2,13.34,2
5863.4,-7.2,48.07,18.28,0.67,4214.7,60.7,17.0,2
5231.6,-16.7,52.37,36.07,0.18,2938.2,151.7,11.37,2
1410.0,17.2,85.49,4.3,0.62,1891.6,23.9,59.8,0
2370.3,30.2,75.91,21.58,1.53,444.0,98.4,24.04,1
1990.9,30.6,79.58,35.84,2.8,2353.5,166.0,17.36,0
4963.7,-26.9,54.28,12.89,0.41,3762.9,12.3,23.71,1
